,z1_AC1(kW),z1_Light(kW),z1_Plug(kW),z2_AC1(kW),z2_AC2(kW),z2_AC3(kW),z2_AC4(kW),z2_AC5(kW),z2_AC6(kW),z2_AC7(kW),z2_AC8(kW),z2_AC9(kW),z2_AC10(kW),z2_AC11(kW),z2_AC12(kW),z2_AC13(kW),z2_AC14(kW),z2_Light(kW),z2_Plug(kW),z3_Light(kW),z3_Plug(kW),z4_AC1(kW),z4_Light(kW),z4_Plug(kW),z1_S1(degC),z1_S1(RH%),z1_S1(lux),z2_S1(degC),z2_S1(RH%),z2_S1(lux),z3_S1(degC),z3_S1(RH%),z3_S1(lux),z4_S1(degC),z4_S1(RH%),z4_S1(lux),temperature (°C),humidity (%)
2019-05-10 05:00:00,0.0,0.010333333333333333,0.26216666666666666,0.15016666666666667,1.1951666666666667,0.8945,0.985,0.013999999999999999,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.5143333333333333,0.2885,0.0,0.0,0.03,26.963666666666665,58.05833333333333,0.0,28.2905,57.79333333333333,0.0,29.692833333333333,64.86466666666666,5.533333333333333,26.4145,72.28716666666668,0.0,28.0,82.0
2019-05-10 06:00:00,0.0,0.11216666666666668,0.24166666666666667,0.5413333333333333,0.7891666666666667,0.5091666666666667,0.5695,1.3295000000000001,0.6265,0.8866666666666667,0.3323333333333333,0.9946666666666667,0.3915,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.6238333333333334,0.35983333333333334,0.0,0.0,0.029500000000000002,27.180999999999997,58.47683333333334,22.483333333333334,28.31383333333333,56.74516666666667,0.0,29.726333333333333,66.139,3.3333333333333335,26.411833333333334,71.89966666666666,0.0,27.7,78.0
2019-05-10 07:00:00,35.871,2.1956666666666664,0.8748333333333334,26.493666666666666,0.9243333333333333,0.631,0.7151666666666667,1.377,0.6125,0.9345,0.32016666666666665,1.0556666666666668,0.37766666666666665,0.0,0.0,0.0,0.0,0.268,0.08750000000000001,1.1401666666666666,0.36,9.553666666666667,0.5166666666666667,0.03,23.74866666666667,53.87433333333333,76.7,23.478166666666667,66.85666666666667,22.5,28.728666666666665,54.51199999999999,3.25,21.2775,70.61516666666667,20.666666666666668,29.2,69.0
2019-05-10 08:00:00,38.2315,5.2635,2.365666666666667,29.203166666666668,0.6758333333333333,0.4076666666666667,0.4698333333333333,1.3703333333333334,0.637,0.9398333333333333,0.3478333333333333,1.0636666666666668,0.41283333333333333,0.0,0.0,0.0,0.0,1.356,0.39666666666666667,1.0583333333333333,0.3665,10.509333333333332,1.7098333333333333,0.03,20.754166666666666,53.224000000000004,81.63333333333334,21.823833333333333,72.4395,36.8,27.74816666666667,53.42316666666667,4.983333333333333,18.8675,73.7015,43.13333333333333,30.0,66.0
2019-05-10 09:00:00,35.03816666666667,7.698166666666666,3.2671666666666668,29.509833333333333,0.6685,0.40049999999999997,0.46116666666666667,1.3776666666666666,0.6425,0.948,0.353,1.0748333333333333,0.42000000000000004,0.0,0.0,0.0,0.0,1.7881666666666667,0.47583333333333333,0.9341666666666667,0.3675,10.5625,1.8065,0.03,21.002166666666668,56.0665,80.43333333333334,21.451666666666664,73.06783333333333,47.0,27.6145,52.760666666666665,5.183333333333334,18.399333333333335,74.91116666666667,43.5,31.4,60.0
2019-05-10 10:00:00,36.188833333333335,6.7363333333333335,2.8045,29.954166666666666,0.6688333333333333,0.3968333333333333,0.4558333333333333,1.4026666666666665,0.6608333333333334,0.9671666666666666,0.36816666666666664,1.0935000000000001,0.43483333333333335,0.0,0.0,0.0,0.0,1.8471666666666666,0.519,1.0303333333333333,0.36933333333333335,10.609333333333334,1.8114999999999999,0.029833333333333333,20.3435,55.48883333333333,79.05,21.529166666666665,71.587,47.5,27.29416666666667,52.440666666666665,4.883333333333334,18.19333333333333,75.27383333333334,43.983333333333334,32.9,54.0
2019-05-10 11:00:00,35.88633333333333,6.444,2.5415,29.99833333333333,0.711,0.43166666666666664,0.49433333333333335,1.4195,0.6643333333333333,0.9826666666666667,0.371,1.1093333333333333,0.43883333333333335,0.0,0.0,0.0,0.0,1.8611666666666666,0.48583333333333334,1.0583333333333333,0.378,10.710333333333333,1.8261666666666667,0.03,20.708666666666666,55.87316666666666,81.7,21.468,73.91583333333332,47.96666666666667,27.466,53.20916666666667,5.183333333333334,17.8835,76.40533333333333,44.86666666666667,34.5,47.0
2019-05-10 12:00:00,37.536833333333334,5.116833333333333,2.092833333333333,29.14933333333333,0.28883333333333333,0.044,0.050833333333333335,1.3543333333333332,0.13183333333333333,0.9119999999999999,0.08116666666666666,1.0330000000000001,0.09566666666666666,0.0,0.0,0.0,0.0,1.9004999999999999,0.4856666666666667,0.9943333333333333,0.37,10.671833333333334,1.863,0.03,20.343666666666664,55.78066666666667,82.03333333333333,21.282333333333334,73.68933333333332,47.9,27.370333333333335,53.39566666666666,5.016666666666667,17.76383333333333,75.77483333333333,45.35,36.7,41.0
2019-05-10 13:00:00,32.934,7.905,3.1721666666666666,29.450166666666668,0.26,0.018333333333333333,0.021333333333333333,1.3453333333333333,0.01,0.9123333333333333,0.0,1.0278333333333334,0.0,0.0,0.0,0.0,0.0,1.8675,0.5589999999999999,0.994,0.36983333333333335,10.7295,1.8328333333333333,0.03,20.1205,57.74483333333333,78.95,21.293666666666663,74.65016666666666,47.3,27.2675,53.794999999999995,4.466666666666667,17.805999999999997,76.35516666666668,43.9,33.5,55.0
2019-05-10 14:00:00,34.455,7.967333333333333,3.4194999999999998,29.330166666666667,0.43316666666666664,0.1755,0.20216666666666666,1.2536666666666667,0.01,0.8178333333333333,0.0,0.918,0.0,0.0,0.0,0.0,0.0,1.7603333333333333,0.46449999999999997,1.0863333333333334,0.37,10.69,1.8423333333333334,0.03,20.090666666666667,58.17550000000001,79.83333333333333,21.577833333333334,74.72183333333334,47.0,27.628666666666668,54.698166666666665,4.75,17.7475,76.9885,44.083333333333336,30.4,74.0
2019-05-10 15:00:00,39.10816666666667,7.6905,3.293,29.2005,0.44566666666666666,0.18833333333333332,0.21583333333333332,1.2453333333333334,0.01,0.8133333333333334,0.0,0.9098333333333334,0.0,0.0,0.0,0.0,0.0,1.5081666666666667,0.39949999999999997,0.9583333333333334,0.36966666666666664,10.651,1.8218333333333334,0.029333333333333333,20.425166666666666,57.492333333333335,77.38333333333334,21.428166666666666,76.27133333333333,45.68333333333333,27.400666666666666,54.91,4.033333333333333,17.650166666666667,77.53383333333333,42.166666666666664,29.4,80.0
2019-05-10 16:00:00,33.08566666666667,7.499833333333333,3.1271666666666667,28.2065,0.33,0.08116666666666666,0.09366666666666668,1.2548333333333332,0.01,0.813,0.0,0.9168333333333334,0.0,0.0,0.0,0.0,0.0,1.4651666666666667,0.36383333333333334,0.9275,0.37,9.850166666666667,1.827,0.03,20.296499999999998,57.81066666666666,73.4,21.343833333333333,75.91266666666667,33.2,27.00133333333333,55.90783333333333,2.5166666666666666,17.505333333333333,77.87433333333334,43.083333333333336,29.7,77.0
2019-05-10 17:00:00,31.9245,5.759833333333333,1.6873333333333334,26.335666666666665,0.24266666666666667,0.0,0.0,0.9435,0.034666666666666665,0.5125,0.008666666666666666,0.5895,0.0105,0.0,0.0,0.0,0.0,0.7765,0.211,0.876,0.3411666666666667,8.111,1.2295,0.03,19.117166666666666,55.7365,74.61666666666666,20.503,75.33483333333334,2.5,26.6565,53.73799999999999,1.9666666666666666,17.583166666666667,79.32116666666667,23.383333333333333,29.9,73.0
2019-05-10 18:00:00,3.4951666666666665,1.3708333333333333,0.38866666666666666,3.5281666666666665,0.0545,0.0,0.0,1.1578333333333335,1.1745,0.7163333333333333,0.8181666666666666,0.8066666666666666,0.9496666666666667,0.0,0.0,0.0,0.0,0.15683333333333332,0.04416666666666667,0.605,0.2941666666666667,0.7336666666666667,0.36883333333333335,0.03,21.996166666666667,56.00566666666667,10.433333333333334,23.008166666666668,66.48966666666666,0.5166666666666667,28.04733333333333,54.14033333333334,4.166666666666667,20.397666666666666,76.6015,3.466666666666667,29.8,73.0
2019-05-10 19:00:00,0.0,0.008666666666666666,0.19816666666666669,1.1704999999999999,0.0,0.0,0.0,1.3113333333333335,1.2461666666666666,0.8674999999999999,0.89,0.9648333333333333,1.0198333333333334,0.0,0.0,0.0,0.0,0.0,0.03983333333333333,0.3938333333333333,0.2755,0.0,0.0,0.029500000000000002,24.115833333333335,52.593666666666664,0.0,25.223000000000003,60.56633333333333,0.0,28.62366666666667,55.803,5.933333333333334,22.990666666666666,73.23083333333334,0.0,30.2,69.0
2019-05-10 20:00:00,0.0,0.008666666666666666,0.2005,1.1906666666666665,0.0,0.0,0.0,1.3150000000000002,1.2703333333333333,0.8743333333333333,0.9169999999999999,0.9623333333333333,1.036,0.0,0.0,0.0,0.0,0.0,0.0395,0.24983333333333332,0.23983333333333334,0.0,0.0,0.029666666666666668,24.734166666666667,52.156666666666666,0.0,25.818166666666666,59.684333333333335,0.0,28.725,55.69116666666666,5.95,23.709166666666665,70.77600000000001,0.0,29.5,72.0
2019-05-10 21:00:00,0.0,0.010833333333333334,0.23933333333333334,1.2023333333333333,0.0,0.0,0.0,1.3626666666666667,1.2853333333333334,0.9201666666666667,0.9293333333333333,0.9991666666666666,1.044,0.0,0.0,0.0,0.0,0.0,0.04,0.2518333333333333,0.24,0.0,0.0,0.03,25.271333333333335,52.856,0.0,26.336333333333336,59.0535,0.0,28.9415,55.96366666666667,5.883333333333334,24.295666666666666,70.23816666666667,0.0,29.3,76.0
2019-05-10 22:00:00,0.0,0.010499999999999999,0.24,1.1986666666666665,0.0,0.0,0.0,1.362,1.276,0.9281666666666667,0.9265,1.0071666666666665,1.0425,0.0,0.0,0.0,0.0,0.0,0.04,0.23783333333333334,0.24,0.0,0.0,0.03,25.390833333333333,53.48983333333333,0.0,26.43433333333333,58.352333333333334,0.0,28.880499999999998,55.81283333333333,4.233333333333333,24.392666666666667,69.75033333333334,0.0,29.1,79.0
2019-05-10 23:00:00,0.0,0.010333333333333333,0.23900000000000002,1.1608333333333332,0.0,0.0,0.0,1.3571666666666669,1.2405,0.9161666666666667,0.8853333333333333,0.998,1.0031666666666668,0.0,0.0,0.0,0.0,0.0,0.04,0.15666666666666668,0.24,0.0,0.0,0.029666666666666668,25.559833333333334,54.281666666666666,0.0,26.642833333333332,58.29083333333333,0.0,29.025666666666666,57.29266666666667,0.0,24.604166666666668,69.81649999999999,0.0,29.0,80.0
2019-05-11 00:00:00,0.0,0.011833333333333333,0.23916666666666667,0.7146666666666667,0.9723333333333333,0.6858333333333333,0.7523333333333333,0.21533333333333335,0.7973333333333333,0.14666666666666667,0.4935,0.15933333333333333,0.5556666666666666,0.0,0.0,0.0,0.0,0.0,0.04,0.15816666666666668,0.24,0.0,0.0,0.03,25.674333333333333,54.329166666666666,0.0,26.773500000000002,58.119166666666665,0.0,29.012166666666666,57.790166666666664,0.0,24.736,69.38966666666667,0.0,29.0,72.0
2019-05-11 01:00:00,0.0,0.01,0.22866666666666668,0.15883333333333333,1.1968333333333334,0.8928333333333334,0.984,0.0,0.24933333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.15483333333333332,0.23933333333333334,0.0,0.0,0.03,25.7985,54.7295,0.0,26.912,58.501666666666665,0.0,29.145833333333332,59.18716666666667,0.0,25.088166666666666,70.0705,0.0,28.0,73.0
2019-05-11 02:00:00,0.0,0.011166666666666667,0.23850000000000002,0.15816666666666665,1.1938333333333333,0.8946666666666666,0.9861666666666666,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04016666666666666,0.12916666666666668,0.24,0.0,0.0,0.03,25.9005,55.16433333333334,0.0,27.597166666666666,58.87466666666667,0.0,29.555,62.2115,0.0,25.2615,69.59349999999999,0.0,27.6,73.0
2019-05-11 03:00:00,0.0,0.010333333333333333,0.23933333333333334,0.15866666666666665,1.1808333333333332,0.8805,0.9753333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1785,0.24,0.0,0.0,0.029500000000000002,26.1095,55.44983333333333,0.0,27.588666666666665,59.13866666666667,0.0,28.993666666666666,62.02066666666666,0.0,25.2425,69.30566666666667,0.0,27.7,72.0
2019-05-11 04:00:00,0.0,0.010666666666666666,0.23883333333333334,0.159,1.1709999999999998,0.8701666666666666,0.9648333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966666666666666,0.18883333333333333,0.24,0.0,0.0,0.029666666666666668,26.432666666666666,55.8935,0.0,27.1655,58.955666666666666,0.0,28.941666666666666,62.14383333333333,0.0,25.324833333333334,69.28516666666665,0.0,27.8,72.0
2019-05-11 05:00:00,0.0,0.010666666666666666,0.23333333333333334,0.1575,1.1835,0.8785,0.9756666666666666,0.008833333333333332,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.14533333333333334,0.24,0.0,0.0,0.03,26.167333333333332,56.419666666666664,0.0,27.217166666666667,58.9565,0.0,28.957833333333333,61.767,0.0,25.393666666666665,69.11366666666666,0.0,27.6,74.0
2019-05-11 06:00:00,0.0,0.011,0.23766666666666666,0.567,0.7055,0.42983333333333335,0.48,1.3046666666666666,0.6501666666666667,0.8591666666666666,0.35133333333333333,0.9601666666666666,0.41133333333333333,0.0,0.0,0.0,0.0,0.0,0.04,0.1455,0.23500000000000001,0.0,0.0,0.03,26.243,56.77833333333333,0.0,27.284499999999998,58.6435,0.0,29.366666666666667,62.63816666666666,0.0,25.432000000000002,69.39766666666667,0.0,27.5,76.0
2019-05-11 07:00:00,0.0,0.010333333333333333,0.23666666666666666,0.5630000000000001,0.7195,0.4365,0.4955,1.3403333333333334,0.6435,0.897,0.34299999999999997,1.009,0.407,0.0,0.0,0.0,0.0,0.0,0.04016666666666666,0.14266666666666666,0.22933333333333333,0.0,0.0,0.029166666666666667,26.310833333333335,57.23233333333334,0.85,27.407333333333334,58.26,0.0,29.600833333333334,62.833999999999996,0.2833333333333333,25.497333333333334,70.31833333333334,0.0,27.6,77.0
2019-05-11 08:00:00,0.0,0.011166666666666667,0.23800000000000002,0.5768333333333333,0.725,0.4423333333333333,0.5088333333333334,1.3563333333333334,0.653,0.9131666666666667,0.34983333333333333,1.0348333333333333,0.42,0.0,0.0,0.0,0.0,0.0,0.0395,0.12283333333333334,0.23,0.0,0.0,0.029666666666666668,26.453333333333333,57.34866666666667,3.183333333333333,27.581166666666665,58.043,0.0,29.342333333333332,63.547000000000004,1.5,25.5955,71.36633333333334,0.0,28.5,72.0
2019-05-11 09:00:00,0.0,0.011166666666666667,0.23850000000000002,0.5601666666666666,0.7853333333333333,0.49316666666666664,0.5693333333333334,1.3715,0.6373333333333333,0.9245,0.3333333333333333,1.0518333333333334,0.40299999999999997,0.0,0.0,0.0,0.0,0.0,0.04,0.12833333333333333,0.23,0.0,0.0,0.03,26.596333333333334,57.287166666666664,4.183333333333334,27.502666666666666,59.081,0.0,29.208166666666667,64.41133333333333,2.3666666666666667,25.765,72.44633333333333,0.03333333333333333,29.1,71.0
2019-05-11 10:00:00,0.0,0.010666666666666666,0.23950000000000002,0.4863333333333333,0.8945,0.5943333333333334,0.6795,1.3931666666666667,0.5673333333333334,0.9476666666666667,0.2758333333333333,1.0688333333333333,0.3293333333333333,0.0,0.0,0.0,0.0,0.0,0.04,0.14200000000000002,0.23,0.0,0.0,0.03,26.8455,57.080000000000005,5.616666666666666,27.58983333333333,59.484500000000004,0.0,29.278000000000002,63.52616666666667,2.95,25.881666666666668,72.65966666666667,0.7,30.0,69.0
2019-05-11 11:00:00,0.0,0.010666666666666666,0.23533333333333334,0.5063333333333333,0.9051666666666667,0.6105,0.6945,1.4135,0.5875,0.9763333333333333,0.29666666666666663,1.0951666666666666,0.3521666666666667,0.0,0.0,0.0,0.0,0.0,0.04016666666666666,0.117,0.23,0.0,0.0,0.029333333333333333,27.097666666666665,57.288333333333334,5.5,27.997833333333336,58.63283333333334,0.0,29.328,62.94466666666666,3.1666666666666665,26.305833333333332,71.97233333333334,0.8166666666666667,31.9,61.0
2019-05-11 12:00:00,0.0,0.010833333333333334,0.23783333333333334,0.22033333333333333,0.3461666666666667,0.09716666666666667,0.10866666666666668,1.381,0.09733333333333333,0.945,0.0535,1.0566666666666666,0.0635,0.0,0.0,0.0,0.0,0.0,0.04016666666666666,0.12883333333333333,0.23,0.0,0.0,0.03,27.355166666666666,57.29716666666666,4.916666666666667,27.893166666666666,59.082166666666666,0.0,29.351,62.403999999999996,2.85,26.322333333333336,71.42966666666666,0.9666666666666667,33.9,52.0
2019-05-11 13:00:00,0.0,0.48850000000000005,0.2796666666666667,0.16,0.24883333333333332,0.0,0.0,1.3991666666666667,0.01,0.9558333333333333,0.0,1.067,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.139,0.23016666666666669,0.0,0.0,0.03,27.279833333333332,57.20333333333333,5.833333333333333,28.299833333333332,59.23583333333333,0.0,29.516166666666667,62.381166666666665,3.2,26.426499999999997,71.50916666666667,1.5,35.4,46.0
2019-05-11 14:00:00,0.0,0.42900000000000005,0.2871666666666667,0.16,0.25,0.0,0.0,1.4311666666666667,0.01,0.9863333333333333,0.0,1.0931666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.115,0.23016666666666669,0.0,0.0,0.03,27.467333333333332,57.359833333333334,6.133333333333334,28.378666666666668,58.866166666666665,0.0,29.439166666666665,61.96516666666666,3.05,26.608166666666666,70.97816666666667,1.7833333333333334,36.3,42.0
2019-05-11 15:00:00,0.0,0.010333333333333333,0.25,0.16,0.24933333333333332,0.0,0.0,1.4451666666666667,0.01,0.9981666666666666,0.0,1.1033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03983333333333333,0.12983333333333333,0.22933333333333333,0.0,0.0,0.029333333333333333,27.593666666666664,57.5115,4.733333333333333,28.199333333333335,58.783833333333334,0.0,29.57,61.963,1.8666666666666667,26.851,70.88266666666667,1.7333333333333334,34.9,49.0
2019-05-11 16:00:00,0.0,0.010333333333333333,0.24983333333333332,0.16,0.24883333333333332,0.0,0.0,1.4486666666666665,0.01,0.9963333333333333,0.0,1.0991666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.13966666666666666,0.23,0.0,0.0,0.03,27.635166666666667,57.797333333333334,1.2666666666666666,28.496666666666666,58.17516666666666,0.0,29.581166666666665,62.262166666666666,0.36666666666666664,27.059,70.67066666666666,0.5333333333333333,30.8,67.0
2019-05-11 17:00:00,0.0,0.010333333333333333,0.24933333333333332,0.19083333333333333,0.24983333333333332,0.0,0.0,1.4283333333333332,0.059666666666666666,0.9791666666666666,0.026333333333333334,1.0758333333333334,0.030833333333333334,0.0,0.0,0.0,0.0,0.0,0.04,0.11016666666666668,0.23,0.0,0.0,0.03,27.61866666666667,58.25033333333333,0.0,28.278666666666666,58.47983333333333,0.0,29.5295,62.44416666666667,0.0,26.964333333333332,70.64533333333334,0.0,29.2,79.0
2019-05-11 18:00:00,0.0,0.011,0.25,1.2641666666666667,0.06283333333333334,0.0,0.0,1.4051666666666667,1.3505,0.9518333333333333,0.9826666666666667,1.0418333333333334,1.106,0.0,0.0,0.0,0.0,0.0,0.04,0.13433333333333333,0.2335,0.0,0.0,0.03,27.642833333333332,58.42333333333333,0.0,28.205499999999997,58.8355,0.0,29.66783333333333,64.49333333333333,0.0,26.922666666666665,71.01966666666667,0.0,29.6,77.0
2019-05-11 19:00:00,0.0,0.010499999999999999,0.25,1.222,0.0,0.0,0.0,1.3788333333333334,1.3035,0.9256666666666666,0.9498333333333333,1.0086666666666666,1.0631666666666666,0.0,0.0,0.0,0.0,0.0,0.04,0.16833333333333333,0.24,0.0,0.0,0.03,27.661833333333334,59.07866666666666,0.0,28.176166666666667,59.089666666666666,0.0,29.500166666666665,63.92966666666667,0.0,26.8735,72.05783333333333,0.0,29.5,69.0
2019-05-11 20:00:00,0.0,0.010666666666666666,0.24933333333333332,1.2195,0.0,0.0,0.0,1.3716666666666666,1.3001666666666667,0.9211666666666667,0.9523333333333333,0.9991666666666666,1.0601666666666667,0.0,0.0,0.0,0.0,0.0,0.0405,0.10633333333333334,0.24,0.0,0.0,0.029333333333333333,27.704333333333334,59.60116666666667,0.0,28.192666666666664,58.708333333333336,0.0,29.56433333333333,65.17116666666666,0.0,26.8265,72.42466666666668,0.0,30.5,68.0
2019-05-11 21:00:00,0.0,0.010333333333333333,0.25016666666666665,1.2185,0.0,0.0,0.0,1.3696666666666666,1.2971666666666668,0.9323333333333333,0.9568333333333333,1.0055,1.0613333333333335,0.0,0.0,0.0,0.0,0.0,0.04,0.14033333333333334,0.23933333333333334,0.0,0.0,0.03,27.731333333333335,60.11483333333333,0.0,28.232666666666667,58.696000000000005,0.0,29.634333333333334,66.53516666666667,0.0,26.8495,72.7355,0.0,30.6,69.0
2019-05-11 22:00:00,0.0,0.010499999999999999,0.25016666666666665,1.2205,0.0,0.0,0.0,1.3561666666666667,1.2990000000000002,0.9188333333333333,0.9601666666666666,0.9908333333333333,1.0631666666666668,0.0,0.0,0.0,0.0,0.0,0.04016666666666666,0.13316666666666668,0.24,0.0,0.0,0.03,27.82016666666667,60.2755,0.0,28.237833333333334,58.633,0.0,29.619666666666667,67.11833333333333,0.0,26.836166666666667,72.932,0.0,30.6,69.0
2019-05-11 23:00:00,0.0,0.010666666666666666,0.25,1.2246666666666666,0.0,0.0,0.0,1.3603333333333334,1.3050000000000002,0.9278333333333333,0.9673333333333333,0.9995,1.0683333333333334,0.0,0.0,0.0,0.0,0.0,0.04,0.18716666666666668,0.24,0.0,0.0,0.03,27.903000000000002,60.36366666666667,0.0,28.271666666666665,58.378,0.0,29.607000000000003,67.06683333333334,0.0,26.8665,73.2255,0.0,30.2,73.0
2019-05-12 00:00:00,0.0,0.010666666666666666,0.24916666666666668,0.36533333333333334,0.9658333333333333,0.6918333333333333,0.7528333333333334,0.213,0.454,0.14483333333333331,0.19366666666666665,0.156,0.21350000000000002,0.0,0.0,0.0,0.0,0.0,0.03983333333333333,0.14516666666666667,0.24,0.0,0.0,0.029333333333333333,27.936666666666667,60.774,0.0,28.278000000000002,58.080333333333336,0.0,29.512333333333334,65.79533333333333,0.0,26.92366666666667,73.29366666666667,0.0,29.8,76.0
2019-05-12 01:00:00,0.0,0.010666666666666666,0.255,0.15366666666666667,1.2196666666666667,0.9299999999999999,1.0113333333333334,0.0,0.24383333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.14466666666666667,0.24,0.0,0.0,0.03,27.9745,60.91116666666667,0.0,28.314999999999998,58.378,0.0,29.568166666666666,65.78983333333333,0.0,27.164833333333334,73.22633333333333,0.0,29.0,75.0
2019-05-12 02:00:00,0.0,0.010166666666666666,0.24933333333333332,0.1565,1.2095,0.9191666666666667,1.0006666666666666,0.0,0.24983333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.144,0.24,0.0,0.0,0.03,28.012,60.81233333333333,0.0,28.3485,57.99816666666666,0.0,29.547666666666665,64.87016666666666,0.0,27.283333333333335,72.40183333333333,0.0,27.8,82.0
2019-05-12 03:00:00,0.0,0.011333333333333332,0.25166666666666665,0.1585,1.1949999999999998,0.903,0.9866666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04016666666666666,0.1225,0.24,0.0,0.0,0.03,28.251666666666665,60.80333333333333,0.0,28.311500000000002,57.11516666666667,0.0,29.426,63.520833333333336,0.0,27.371666666666666,71.73,0.0,27.6,84.0
2019-05-12 04:00:00,0.0,0.010833333333333334,0.2568333333333333,0.15916666666666665,1.18,0.8851666666666667,0.9678333333333333,0.0,0.24933333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.14766666666666667,0.23933333333333334,0.0,0.0,0.029833333333333333,28.331666666666663,60.915,0.0,28.3375,56.3495,0.0,29.415000000000003,63.125166666666665,0.0,27.566666666666666,71.12283333333333,0.0,27.6,86.0
2019-05-12 05:00:00,0.0,0.010166666666666666,0.25966666666666666,0.15933333333333333,1.1655,0.8704999999999999,0.9521666666666666,0.013166666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395,0.143,0.24,0.0,0.0,0.029333333333333333,28.55,60.964333333333336,0.0,28.353666666666665,55.6375,0.0,29.433833333333332,62.7265,0.0,27.626666666666665,70.67516666666667,0.0,27.8,85.0
2019-05-12 06:00:00,0.0,0.010499999999999999,0.2593333333333333,0.527,0.7939999999999999,0.5103333333333333,0.5671666666666666,1.3135000000000001,0.6113333333333333,0.8666666666666667,0.31566666666666665,0.963,0.36916666666666664,0.0,0.0,0.0,0.0,0.0,0.04,0.13533333333333333,0.23550000000000001,0.0,0.0,0.03,28.1505,61.27816666666667,0.0,28.354499999999998,54.90566666666667,0.0,29.470833333333335,63.04666666666667,0.0,27.293333333333333,70.26266666666668,0.0,27.5,88.0
2019-05-12 07:00:00,0.0,0.011166666666666667,0.25866666666666666,0.4858333333333333,0.861,0.5708333333333333,0.6455,1.3421666666666667,0.5658333333333333,0.9076666666666666,0.2801666666666667,1.0173333333333334,0.33083333333333337,0.0,0.0,0.0,0.0,0.0,0.04,0.17616666666666667,0.23,0.0,0.0,0.03,28.540000000000003,61.3975,0.7166666666666667,28.386000000000003,54.8095,0.0,29.516166666666667,64.0355,0.08333333333333333,27.393666666666665,70.30116666666666,0.0,28.9,70.0
2019-05-12 08:00:00,0.0,0.010666666666666666,0.25966666666666666,0.4728333333333333,0.8335,0.5475,0.62,1.371,0.5538333333333333,0.9326666666666666,0.2673333333333333,1.046,0.3175,0.0,0.0,0.0,0.0,0.0,0.03983333333333333,0.12233333333333334,0.23,0.0,0.0,0.029500000000000002,28.4165,61.290333333333336,3.1166666666666667,28.459999999999997,55.405499999999996,0.0,29.482833333333335,65.55233333333334,1.2,27.285,71.02983333333333,0.0,30.0,67.0
2019-05-12 09:00:00,0.0,0.010833333333333334,0.2593333333333333,0.48083333333333333,0.9203333333333333,0.6243333333333333,0.7096666666666667,1.3998333333333333,0.5618333333333333,0.9493333333333333,0.27149999999999996,1.0688333333333333,0.3233333333333333,0.0,0.0,0.0,0.0,0.0,0.04,0.152,0.23,0.0,0.0,0.03,28.228666666666665,61.398,4.8,28.501666666666665,56.14116666666666,0.0,29.502000000000002,65.44166666666666,2.7333333333333334,27.189,71.24499999999999,0.0,31.7,60.0
2019-05-12 10:00:00,0.0,0.010333333333333333,0.26,0.5791666666666666,0.9380000000000001,0.6388333333333334,0.7228333333333333,1.4153333333333333,0.6586666666666666,0.9616666666666667,0.3576666666666667,1.0798333333333334,0.4225,0.0,0.0,0.0,0.0,0.0,0.04,0.14433333333333334,0.23,0.0,0.0,0.03,28.4205,61.124,5.033333333333333,28.570666666666668,56.38533333333333,0.0,29.545,64.22433333333333,3.0,27.293999999999997,70.88300000000001,0.4666666666666667,32.6,56.0
2019-05-12 11:00:00,0.0,0.010833333333333334,0.26,0.45866666666666667,1.016,0.7154999999999999,0.8053333333333333,1.4284999999999999,0.5413333333333333,0.9784999999999999,0.258,1.096,0.30333333333333334,0.0,0.0,0.0,0.0,0.0,0.04,0.13266666666666665,0.2295,0.0,0.0,0.03,28.646,60.5625,5.783333333333333,28.632,56.36066666666667,0.0,29.550666666666665,63.506,3.1333333333333333,27.40083333333333,69.75416666666666,1.0,33.8,52.0
